WAVE,FLUX,ERR,CONT
1301.18,0.19955046,0.025090774,0.85392317
1301.28,0.18676653,0.024497525,0.86148149
1301.38,0.21220157,0.025612328,0.87123221
1301.47,0.22690811,0.026216203,0.88256178
1301.57,0.20967516,0.02548008,0.89389393
1301.67,0.21686343,0.02573272,0.90384889
1301.76,0.2409962,0.026833113,0.90735079
1301.86,0.25027645,0.026612317,0.91085781
1301.96,0.29689732,0.028929412,0.91436578
1302.05,0.34193209,0.030634584,0.91508923
1302.15,0.36293227,0.031251659,0.91439577
1302.25,0.4313668,0.033476129,0.91370485
1302.34,0.52342534,0.036133908,0.91297962
1302.44,0.63427107,0.039170076,0.91208116
1302.54,0.68155116,0.040355158,0.91118358
1302.64,0.6433906,0.039442559,0.91028464
1302.73,0.60143323,0.038289099,0.90074883
1302.83,0.49205897,0.03524637,0.88634849
1302.93,0.50561911,0.035683391,0.87199943
1303.02,0.34934917,0.030898151,0.844342
1303.12,0.3568382,0.031103454,0.77322074
1303.22,0.30471245,0.029366921,0.70208394
1303.31,0.24328686,0.02685204,0.63102147
1303.41,0.17014334,0.023916541,0.663498
1303.51,0.17980831,0.024068239,0.73633814
1303.6,0.21370257,0.025689994,0.80891922
1303.7,0.19665936,0.025038445,0.86924184
1303.8,0.19884948,0.0249837,0.88276691
1303.89,0.18942259,0.024757771,0.89631212
1303.99,0.23198657,0.026590148,0.90984305
1304.09,0.28165669,0.028348554,0.91258931
1304.18,0.3472474,0.030798019,0.91061725
1304.28,0.41553602,0.03298896,0.90864953
1304.38,0.49763132,0.035333601,0.90511972
1304.47,0.59637666,0.038082093,0.89775675
1304.57,0.64489934,0.039412298,0.89039228
1304.67,0.82415283,0.043622139,0.88302617
1304.77,0.91385054,0.04564997,0.88423788
1304.86,0.84205485,0.044051981,0.88789634
1304.96,0.98170095,0.047111847,0.89155096
1305.06,0.97823208,0.04720265,0.88345178
1305.15,0.92518055,0.047071286,0.84313268
1305.25,0.8851857,0.046555435,0.8028558
1305.35,0.92372792,0.04722997,0.76251918
1305.44,0.97037038,0.048422312,0.77363006
1305.54,0.82729738,0.04440871,0.80151283
1305.64,0.79946848,0.043097887,0.82936654
1305.73,0.84481083,0.044094017,0.84152873
1305.83,0.88105644,0.044883527,0.80526583
1305.93,0.86877957,0.045461244,0.76894902
1306.02,0.90869793,0.046771445,0.7325788
1306.12,0.91438784,0.047027165,0.76218454
1306.22,0.93203421,0.047600444,0.81615065
1306.31,0.98831206,0.049093532,0.86999231
1306.41,0.96066719,0.04743465,0.90653733
1306.51,0.87399104,0.044790577,0.90719634
1306.6,0.89817355,0.045296367,0.90785561
1306.7,0.89221077,0.045191398,0.90851723
1306.8,0.9266633,0.045913936,0.90955638
1306.9,0.96953891,0.046860074,0.91068314
1306.99,0.94707271,0.046368137,0.91181027
1307.09,1.0062862,0.047598726,0.90518194
1307.19,0.94312396,0.046283544,0.88047133
1307.28,0.96975881,0.047299108,0.8557238
1307.38,0.89320311,0.046975211,0.83103344
1307.48,1.0096902,0.049196512,0.84477077
1307.57,0.98361315,0.048619408,0.86877452
1307.67,0.98633734,0.048736219,0.89278358
1307.77,1.0141051,0.047731638,0.91042697
1307.86,0.91734143,0.045724963,0.91158202
1307.96,1.0054871,0.047559315,0.91274052
1308.06,0.97135533,0.04687571,0.91389888
1308.15,0.95384549,0.046522377,0.91012798
1308.25,0.98427049,0.047130973,0.90486022
1308.35,0.93514399,0.046145822,0.89960482
1308.44,0.8702112,0.044749477,0.88605841
1308.54,0.93529588,0.046191625,0.84808385
1308.64,1.0130212,0.047785795,0.81005365
1308.74,0.863005,0.044648565,0.77196705
1308.83,0.91865083,0.04588813,0.79147203
1308.93,1.0010801,0.047577834,0.8306379
1309.03,1.0127312,0.047796469,0.86976267
1309.12,0.95346553,0.046558509,0.89449027
1309.22,1.0300463,0.048129492,0.89058092
1309.32,1.0529773,0.048605995,0.88666589
1309.41,1.0045083,0.047608041,0.88274978
1309.51,1.1381587,0.050226033,0.88320283
1309.61,1.0411171,0.048346593,0.88458329
1309.7,1.0581224,0.048660333,0.88596254
1309.8,1.0161083,0.047797317,0.87993267
1309.9,0.99618884,0.047422297,0.85751738
1309.99,1.0173331,0.047818694,0.83506904
1310.09,0.95886811,0.046634183,0.81261593
1310.19,0.97938251,0.047015589,0.82933606
1310.28,0.97125194,0.046888511,0.85572534
1310.38,1.0281802,0.048026575,0.88212008
1310.48,1.0365217,0.04815968,0.90112885
1310.57,0.95939811,0.046542726,0.9020514
1310.67,1.027542,0.047974777,0.90297474
1310.77,0.97326243,0.046839458,0.9038961
1310.87,0.99371407,0.047271827,0.8931328
1310.96,0.92389904,0.045788662,0.87907609
1311.06,1.006136,0.047491702,0.86499827
1311.16,1.016282,0.047735363,0.85452631
1311.25,0.92016182,0.045729724,0.8540048
1311.35,0.93063343,0.045930639,0.85348355
1311.45,0.97256325,0.046789911,0.85296294
1311.54,0.86565848,0.044553168,0.84137115
1311.64,0.84818141,0.044218635,0.82623448
1311.74,0.93424417,0.045978568,0.8110757
1311.83,1.0033893,0.047467402,0.80555922
1311.93,0.88831767,0.045022204,0.8301425
1312.03,0.90249978,0.045340949,0.85463804
1312.12,0.91745219,0.045658719,0.87926255
1312.22,0.87113784,0.044691003,0.86238145
1312.32,0.82583842,0.043669203,0.83037087
1312.41,0.83659334,0.043892987,0.79835358
1312.51,0.87255539,0.044656029,0.78083283
1312.61,0.82695443,0.043707705,0.81461796
1312.71,0.85326236,0.044215985,0.84828248
1312.8,0.91690219,0.045679086,0.88203971
1312.9,0.91765829,0.045642864,0.89404964
1313,0.89087706,0.045092106,0.89725147
1313.09,0.91655404,0.045723053,0.90044983
1313.19,0.96143264,0.046871406,0.90296937
1313.29,0.96277526,0.047795462,0.90267582
1313.38,0.95836016,0.04794785,0.90238271
1313.48,0.96475197,0.048207875,0.90208978
1313.58,0.99514984,0.048535139,0.90243628
1313.67,0.9452565,0.046438613,0.90307547
1313.77,1.0187382,0.04780322,0.90371434
1313.87,0.98735736,0.047078249,0.90401279
1313.96,0.92144949,0.045769301,0.90270107
1314.06,0.9823983,0.04783362,0.90139121
1314.16,0.95375661,0.048476441,0.90008066
1314.25,1.0145818,0.049479001,0.88835104
1314.35,0.90434111,0.047165979,0.87138098
1314.45,0.8959337,0.046509617,0.85436436
1314.54,0.90854904,0.045655397,0.84187399
1314.64,0.88885056,0.045078077,0.85468475
1314.74,0.94300209,0.046228823,0.86749805
1314.84,0.90661992,0.045483469,0.88028191
1314.93,0.96851386,0.046756246,0.88688178
1315.03,0.98862733,0.047223466,0.88813644
1315.13,0.8875633,0.045095629,0.88939462
1315.22,0.91710271,0.045727215,0.89048633
1315.32,0.87285944,0.04480409,0.88517673
1315.42,0.88180499,0.045722083,0.87987936
1315.51,0.88596612,0.046276381,0.87458752
1315.61,0.91345681,0.046898933,0.87041455
1315.71,0.84965734,0.045752639,0.86730996
1315.8,0.93112198,0.047784326,0.86419658
1315.9,0.91517664,0.046255366,0.86107195
1316,0.85152224,0.044344926,0.85301859
1316.09,0.84248972,0.044175588,0.84496368
1316.19,0.84958996,0.044281044,0.83691716
1316.29,0.80900314,0.043390327,0.8437439
1316.38,0.87351794,0.044815077,0.86606124
1316.48,0.95795232,0.046573656,0.88838324
1316.58,0.99540835,0.047444093,0.91068184
1316.67,0.99466291,0.047451803,0.90907042
1316.77,1.0261189,0.048088345,0.90699744
1316.87,1.0750217,0.049030223,0.90492424
1316.97,1.0665549,0.048825935,0.90262131
1317.06,1.0474487,0.048438843,0.90005712
1317.16,1.0370979,0.048281659,0.8974895
1317.26,1.0487736,0.048471996,0.89492104
1317.35,1.0981991,0.049495892,0.89965002
1317.45,1.0423988,0.048365047,0.90469012
1317.55,1.0230317,0.04796336,0.90973793
1317.64,1.0254873,0.047999859,0.9104478
1317.74,0.92973394,0.046040638,0.90572925
1317.84,0.91016739,0.045557127,0.90100361
1317.93,0.94021994,0.046260464,0.89628909
1318.03,0.97242033,0.046923093,0.882336
1318.13,0.89018772,0.045166631,0.86776364
1318.22,0.93016768,0.04607149,0.85316927
1318.32,0.90833311,0.045518115,0.84054647
1318.42,0.89490704,0.045296252,0.83214932
1318.51,0.94963366,0.046425491,0.8237505
1318.61,1.001522,0.04753681,0.81536031
1318.71,0.91180122,0.045628779,0.83453399
1318.8,0.88510688,0.045089877,0.86021665
1318.9,0.8840395,0.045045111,0.8859371
1319,0.95284111,0.046536375,0.89717949
1319.1,0.91537046,0.045723629,0.8739208
1319.19,0.86667826,0.04468092,0.85062756
1319.29,0.97998135,0.047115174,0.82735871
1319.39,0.99631268,0.047471876,0.8230133
1319.48,0.97342799,0.047054644,0.82387169
1319.58,0.93575734,0.046233612,0.82472976
1319.68,0.99383578,0.047474149,0.8309256
1319.77,1.0338645,0.048246154,0.8514334
1319.87,1.1642291,0.050765111,0.87189385
1319.97,1.0277564,0.048163632,0.89235849
1320.06,1.0161547,0.047940736,0.88729496
1320.16,1.0441099,0.048420441,0.8690129
1320.26,0.92937678,0.046082671,0.85075011
1320.35,1.0204616,0.047967955,0.8364771
1320.45,0.97698339,0.047059418,0.84573787
1320.55,0.93617942,0.046235049,0.8550006
1320.64,0.92316273,0.045929676,0.86424189
1320.74,0.90105362,0.045449598,0.87315998
1320.84,0.86306773,0.044640014,0.88190418
1320.94,0.97968221,0.047103456,0.89066141
1321.03,0.93110463,0.046098503,0.89420019
1321.13,0.9377323,0.046256196,0.86113136
1321.23,0.9087599,0.045659529,0.82801357
1321.32,0.92160475,0.04663295,0.79497229
1321.42,0.90903547,0.04689099,0.80303065
1321.52,0.96163033,0.048058469,0.83708602
1321.61,0.98554976,0.048552598,0.87114902
1321.71,0.97411441,0.048058613,0.90530482
1321.81,0.99501612,0.048032575,0.91063899
1321.9,0.99445378,0.047477827,0.91597438
1322,0.94051883,0.046340527,0.92130391
1322.1,0.90666999,0.045748706,0.92403049
1322.19,0.91495771,0.0467679,0.92399038
1322.29,1.0281245,0.050111062,0.9239501
1322.39,1.0500766,0.050381277,0.92390957
1322.48,0.98065597,0.048860269,0.91867323
1322.58,0.98796978,0.048284587,0.9133083
1322.68,0.97297269,0.047094645,0.90794858
1322.77,0.97182412,0.047036324,0.89639348
1322.87,0.95020758,0.046622781,0.87380562
1322.97,0.95636785,0.04676288,0.85118429
1323.07,0.9073813,0.04570038,0.82855833
1323.16,0.86406537,0.044787199,0.84444039
1323.26,0.83931386,0.044210477,0.86712147
1323.36,0.80193111,0.043382142,0.88980727
1323.45,0.87728515,0.045048092,0.90275311
1323.55,0.83759533,0.045018256,0.89647093
1323.65,0.7872797,0.044837699,0.89019495
1323.74,0.71601423,0.043171037,0.88390988
1323.84,0.64647165,0.041244914,0.88428597
1323.94,0.69158061,0.042083451,0.88605929
1324.03,0.70197466,0.041130858,0.88783543
1324.13,0.71746837,0.041349266,0.88396788
1324.23,0.78188413,0.042894669,0.85912244
1324.32,0.68095261,0.040511263,0.83424041
1324.42,0.83918075,0.044240785,0.80929023
1324.52,0.76502931,0.042577683,0.80312818
1324.61,0.78143203,0.042909636,0.80494993
1324.71,0.79107446,0.04311969,0.80677006
1324.81,0.80897405,0.043530306,0.81266297
1324.91,0.87912936,0.045126841,0.83635915
1325,0.86666955,0.044785913,0.86000043
1325.1,0.95784895,0.046766686,0.88367659
1325.2,1.025854,0.048190363,0.89526288
1325.29,0.96004604,0.046850268,0.8979362
1325.39,0.94550132,0.046475112,0.90061395
1325.49,0.93581408,0.046304631,0.9018063
1325.58,0.95314252,0.04664831,0.88033357
1325.68,0.8976001,0.04548182,0.85893698
1325.78,0.96436485,0.046935688,0.83750876
1325.87,0.93334919,0.046327929,0.83420466
1325.97,0.97469629,0.047149646,0.84566981
1326.07,0.98231029,0.047377467,0.85713746
1326.16,0.86829291,0.044886746,0.86860753
1326.26,0.90087764,0.045680139,0.86706951
1326.36,0.90141072,0.045657444,0.86461825
1326.45,0.94071143,0.046521228,0.86216935
1326.55,0.99613694,0.047704295,0.85693782
1326.65,0.88896692,0.045414876,0.84791307
1326.74,0.92407787,0.046158978,0.8388863
1326.84,0.90271879,0.045773947,0.82985755
1326.94,0.97667446,0.047335084,0.82327804
1327.04,0.92527053,0.046161507,0.8169516
1327.13,0.84928636,0.044621032,0.81062392
1327.23,0.86218169,0.044873801,0.80723172
1327.33,0.76477633,0.042683311,0.81074443
1327.42,0.85651132,0.044751879,0.81425783
1327.52,0.82018496,0.04398917,0.81777636
1327.62,0.82375343,0.044077432,0.83453233
1327.71,0.8393584,0.04437076,0.85489868
1327.81,0.83621036,0.04434307,0.87521783
1327.91,0.81619155,0.043774799,0.89178678
1328,0.75561345,0.042447332,0.89008356
1328.1,0.7930456,0.04333265,0.88837779
1328.2,0.70269354,0.041193234,0.88667371
1328.29,0.81577847,0.043841048,0.88395646
1328.39,0.82654754,0.044086011,0.88071758
1328.49,0.7719415,0.042798575,0.87748601
1328.58,0.77801825,0.042970806,0.87443417
1328.68,0.80197572,0.043514172,0.87525959
1328.78,0.80647444,0.043650921,0.87608518
1328.87,0.83089571,0.044239464,0.87691093
1328.97,0.79957356,0.043421952,0.87993904
1329.07,0.80435521,0.043576103,0.88488045
1329.17,0.78482566,0.043220612,0.88981661
1329.26,0.86955723,0.045063025,0.89476015
1329.36,0.81265219,0.043976955,0.89504776
1329.46,0.90239624,0.046873018,0.89491911
1329.55,0.9287351,0.047661734,0.89479097
1329.65,0.88659535,0.046857931,0.88821755
1329.75,0.88178884,0.04674967,0.87238119
1329.84,0.8624626,0.045708944,0.85652148
1329.94,0.80699891,0.043908979,0.84067865
1330.04,0.84599602,0.044656467,0.82748533
1330.13,0.8626067,0.045006145,0.81458813
1330.23,0.81133055,0.043980262,0.80173634
1330.33,0.86543239,0.046587606,0.79909557
1330.42,0.81294466,0.045245046,0.82247067
1330.52,0.80344936,0.045007559,0.84588006
1330.62,0.81654033,0.045471972,0.86926492
1330.71,0.93738726,0.047543249,0.87538451
1330.81,0.80596158,0.043978414,0.8762786
1330.91,0.70612343,0.041370372,0.87717038
1331.01,0.72908269,0.042004615,0.87618383
1331.1,0.8084132,0.043812557,0.86507341
1331.2,0.86865402,0.045203285,0.8539466
1331.3,0.76803257,0.042873502,0.84281749
1331.39,0.80611312,0.043821418,0.83249516
1331.49,0.78088881,0.043227921,0.82259433
1331.59,0.66286568,0.040444073,0.81271644
1331.68,0.53342247,0.037758607,0.80350906
1331.78,0.52922965,0.038302033,0.81682789
1331.88,0.45326623,0.035762317,0.83013284
1331.97,0.46743162,0.036400169,0.84347393
1332.07,0.56236122,0.03833766,0.84314642
1332.17,0.57383616,0.0380383,0.83004538
1332.26,0.6360724,0.039618829,0.81694172
1332.36,0.53666324,0.037078149,0.80386825
1332.46,0.51815847,0.036534771,0.8242382
1332.55,0.47131265,0.035147972,0.84818117
1332.65,0.3528882,0.031281507,0.87221971
1332.75,0.29442295,0.029446571,0.88585438
1332.84,0.25817472,0.028107843,0.88344073
1332.94,0.22985145,0.026913045,0.88102973
1333.04,0.11911841,0.02157631,0.87861828
1333.14,0.067249414,0.018211844,0.88110113
1333.23,0.049703627,0.016973684,0.88500634
1333.33,0.033229682,0.015448149,0.88890262
1333.43,0.016432611,0.013720873,0.89256507
1333.52,0.015037817,0.014061907,0.89493394
1333.62,0.00992398,0.013599456,0.89730364
1333.72,0.01760413,0.014474114,0.8996737
1333.81,0.022454601,0.026765559,0.89626315
1333.91,-0.003092283,0.028015674,0.889736
1334.01,0.023100743,0.014922669,0.88319078
1334.1,0.031386657,0.015500099,0.87469071
1334.2,0.026757996,0.015432,0.81420638
1334.3,0.02904133,0.015370751,0.75386186
1334.39,0.029808882,0.01535658,0.69350477
1334.49,0.061698472,0.017943619,0.68233001
1334.59,0.050421026,0.016785688,0.71595488
1334.68,0.055108785,0.017534178,0.74967168
1334.78,0.11369163,0.021346606,0.78331057
1334.88,0.12229869,0.021648474,0.78826069
1334.97,0.13056177,0.022240346,0.79038638
1335.07,0.16893381,0.024088729,0.79251564
1335.17,0.2077087,0.026156928,0.80097957
1335.27,0.21279786,0.026292296,0.81908137
1335.36,0.33094238,0.030873124,0.83716402
1335.46,0.39155636,0.03291055,0.85525033
1335.56,0.53491169,0.037252881,0.81825631
1335.65,0.5867114,0.03863204,0.76614578
1335.75,0.76580345,0.043133761,0.71395845
1335.85,0.86766663,0.045447772,0.67360655
1335.94,0.89355662,0.046025117,0.69206011
1336.04,0.89766588,0.046107555,0.71051769
1336.14,0.92072598,0.046610251,0.72895565
1336.23,1.0796976,0.049889302,0.74659284
1336.33,1.0204655,0.04872843,0.76379176
1336.43,1.0731614,0.049788228,0.78101557
1336.52,0.97235294,0.047741106,0.79774193
1336.62,0.9595507,0.047478041,0.80255829
1336.72,0.9448297,0.04716314,0.80736987
1336.81,1.0203114,0.048733115,0.81217622
1336.91,1.010863,0.048539415,0.82195812
1337.01,0.86923504,0.045547551,0.83614977
1337.1,0.90235314,0.046282642,0.85032635
1337.2,1.0115069,0.04860487,0.86454165
1337.3,0.94501162,0.047207194,0.86570655
1337.4,0.95178595,0.047379801,0.86566888
1337.49,1.0039898,0.049705837,0.86563107
1337.59,0.9604848,0.048988985,0.86441295
1337.69,0.97428782,0.049651705,0.86044211
1337.78,1.0063909,0.050111884,0.85646543
1337.88,0.92945875,0.047594785,0.85249785
1337.98,0.86165855,0.045388667,0.84977867
1338.07,0.94452042,0.047196441,0.84763037
1338.17,0.91689636,0.04661328,0.84548744
1338.27,0.8831128,0.045861528,0.83319856
1338.36,0.97544348,0.048261713,0.77273297
1338.46,0.96226095,0.049147937,0.7121787
1338.56,0.94950341,0.049086189,0.65161188
1338.65,0.90164391,0.047984963,0.66796282
1338.75,0.84968551,0.046521915,0.74452133
1338.85,0.86320528,0.046051482,0.82090264
1338.94,0.83079889,0.044701008,0.89383613
1339.04,0.9122964,0.046564232,0.89794118
1339.14,0.89917698,0.046362519,0.90205768
1339.24,0.87890872,0.045899086,0.90617991
1339.33,0.92601071,0.046911194,0.89373741
1339.43,0.90196641,0.046392622,0.85979225
1339.53,0.92602506,0.046951245,0.82588271
1339.62,0.88659365,0.046059535,0.79192342
1339.72,0.96329669,0.047802551,0.80882919
1339.82,0.92414827,0.048312854,0.83714171
1339.91,0.93594878,0.048401994,0.86542427
1340.01,0.96693123,0.049283621,0.88463422
1340.11,0.98081,0.049838932,0.8688913
1340.2,0.99240712,0.04924851,0.85316515
1340.3,0.96008592,0.047864609,0.83741574
1340.4,0.90394005,0.046355085,0.84086448
1340.49,0.98856966,0.048191753,0.85284875
1340.59,0.99313907,0.048239439,0.86486578
1340.69,0.99332698,0.048228033,0.87572117
1340.78,0.96833744,0.047751372,0.87320974
1340.88,0.99360206,0.04836161,0.87069778
1340.98,0.90935569,0.046527214,0.86818839
1341.07,0.90158998,0.046418301,0.86161961
1341.17,0.93963502,0.047119296,0.85034768
1341.27,0.90879279,0.046602108,0.83904516
1341.37,0.80618071,0.044220007,0.82776874
1341.46,0.80372653,0.04421037,0.83362933
1341.56,0.80654174,0.044342237,0.84253094
1341.66,0.83237095,0.044955947,0.85142286
1341.75,0.82301269,0.044736323,0.85405284
1341.85,0.87982898,0.046030513,0.84435843
1341.95,0.86055794,0.045598119,0.834662
1342.04,0.83607972,0.045090941,0.82497585
1342.14,0.83746103,0.044964834,0.79617421
1342.24,0.7641125,0.043421758,0.76003193
1342.33,0.77425566,0.043689958,0.72383657
1342.43,0.83661915,0.045058568,0.6953271
1342.53,0.76817845,0.043561954,0.73010903
1342.62,0.82932905,0.04498331,0.76489829
1342.72,0.77940028,0.043814425,0.79969444
1342.82,0.74194688,0.042958911,0.81165941
1342.91,0.83482504,0.045111558,0.80015816
1343.01,0.79721064,0.044280774,0.7886399
1343.11,0.73366131,0.042802064,0.77709028
1343.21,0.72888789,0.042638797,0.73562309
1343.3,0.70296234,0.042105279,0.69355635
1343.4,0.71726255,0.042327338,0.65158702
1343.5,0.71269138,0.042302994,0.65334656
1343.59,0.71025969,0.042285302,0.73092337
1343.69,0.78710314,0.044142887,0.80861401
1343.79,0.81177501,0.044671728,0.88641835
1343.88,0.75303538,0.043320109,0.90157564
1343.98,0.84636323,0.045496919,0.89622577
1344.08,0.78260033,0.044044197,0.89088144
1344.17,0.8385508,0.045307569,0.88725189
1344.27,0.78907672,0.044209377,0.89455867
1344.37,0.81404879,0.044782555,0.90185762
1344.46,0.78398999,0.044053237,0.90916717
1344.56,0.83808117,0.045396651,0.89977247
1344.66,0.79851778,0.044487033,0.87516566
1344.75,0.90924974,0.046969876,0.85058489
1344.85,0.87862607,0.046292184,0.82596831
1344.95,0.78740709,0.044252014,0.84028174
1345.04,0.86451787,0.046008437,0.85853211
1345.14,0.91852239,0.047187092,0.87683221
1345.24,0.84514361,0.045649116,0.88214255
1345.34,0.8903498,0.046647724,0.85627731
1345.43,0.82135196,0.045049645,0.83040648
1345.53,0.86627467,0.046180365,0.80456328
1345.63,0.85092851,0.0467921,0.81842784
1345.72,0.89437716,0.047777417,0.84354275
1345.82,0.80429897,0.045984341,0.8686625
1345.92,0.84225848,0.046695501,0.88931193
1346.01,0.84894554,0.046312122,0.88791333
1346.11,0.88131528,0.046407465,0.88651213
1346.21,0.86814926,0.046066237,0.88511295
1346.3,0.86208508,0.045961464,0.8821496
1346.4,0.91698817,0.047523577,0.87790576
1346.5,0.80028824,0.046404336,0.8736719
1346.59,0.87552619,0.047950777,0.869437
1346.69,0.92235736,0.049372573,0.87441058
1346.79,0.88451988,0.048068743,0.87999914
1346.88,0.91345646,0.047803013,0.88559577
1346.98,0.95510074,0.048049011,0.87931929
1347.08,0.86780158,0.046092607,0.84834507
1347.17,0.93264368,0.047561632,0.817208
1347.27,0.87033973,0.046211594,0.78614273
1347.37,0.91549272,0.047184012,0.79212028
1347.47,0.9604623,0.048222192,0.81348729
1347.56,0.83956393,0.045498158,0.83483147
1347.66,0.9463574,0.047872767,0.85308066
1347.76,0.890129,0.046682375,0.84092514
1347.85,0.94239903,0.048051541,0.82875206
1347.95,0.94549188,0.049676405,0.8166073
1348.05,0.9172017,0.048998194,0.82282981
1348.14,0.98536188,0.050586123,0.84910581
1348.24,0.88958534,0.047969898,0.87545323
1348.34,0.92111757,0.048014227,0.90183948
1348.43,0.88645538,0.046682764,0.90069183
1348.53,0.92111288,0.047478208,0.89525878
1348.63,0.85547372,0.045923642,0.88983166
1348.72,0.90325985,0.047029422,0.88589599
1348.82,0.90774502,0.047174653,0.88649749
1348.92,0.94465953,0.048011337,0.88710113
1349.01,0.95190676,0.048171254,0.88770414
1349.11,0.91218595,0.047312626,0.89173771
1349.21,0.95115521,0.048167361,0.8977504
1349.31,0.99823091,0.049139138,0.90376427
1349.4,0.91650502,0.047467598,0.90963068
1349.5,0.91453632,0.047458188,0.90765703
1349.6,0.99978431,0.04928837,0.90568527
1349.69,0.9290113,0.047825734,0.90371059
1349.79,0.86937128,0.046524154,0.89931724
1349.89,0.97294524,0.04878714,0.89257982
1349.98,0.86956993,0.046535564,0.88584122
1350.08,0.8490511,0.046110051,0.87910103
1350.18,0.94098709,0.048157625,0.87565124
1350.27,0.91901662,0.047702161,0.87259616
1350.37,0.79562506,0.044928067,0.86953253
1350.47,0.84892543,0.046114745,0.87001291
1350.56,0.82272279,0.045562199,0.87957868
1350.66,0.86918643,0.046599432,0.88915863
1350.76,0.84596804,0.046092763,0.89874044
1350.85,0.91630216,0.047623989,0.89949894
1350.95,0.89955601,0.047292594,0.89332799
1351.05,0.89702357,0.047256,0.88712429
1351.14,0.88404819,0.046941356,0.88093529
1351.24,0.7844615,0.044704746,0.85626097
1351.34,0.89142362,0.04715948,0.83048742
1351.44,0.94421183,0.048318545,0.80467613
1351.53,0.93180124,0.048076415,0.80270106
1351.63,0.92213225,0.047849558,0.83160002
1351.73,0.90560926,0.047515478,0.86054113
1351.82,0.94736748,0.048438152,0.88948851
1351.92,0.95138695,0.04851162,0.89529783
1352.02,1.0123744,0.049821167,0.89601523
1352.11,0.88564503,0.04705823,0.89673477
1352.21,0.93889165,0.048207525,0.89547346
1352.31,0.89344309,0.047263072,0.87679605
1352.4,0.87240664,0.046752366,0.85809149
1352.5,0.85753938,0.04641188,0.83943017
1352.6,0.86458284,0.046579197,0.83547844
1352.69,0.85923001,0.046458151,0.84713033
1352.79,0.80570252,0.045193677,0.85881379
1352.89,0.77152695,0.044457057,0.87051452
1352.98,0.73362324,0.043576536,0.87685833
1353.08,0.74066829,0.043752261,0.88242542
1353.18,0.75891956,0.044216382,0.88798662
1353.27,0.76509739,0.04432825,0.89150924
1353.37,0.77748275,0.04466678,0.88908286
1353.47,0.63217649,0.041010498,0.88665283
1353.57,0.61793908,0.040704294,0.88422231
1353.66,0.63838769,0.042091745,0.88538005
1353.76,0.55899251,0.040234367,0.88852779
1353.86,0.55866281,0.040243805,0.89167218
1353.95,0.52338682,0.039167215,0.89438496
1354.05,0.60367034,0.040488909,0.88101042
1354.15,0.75605939,0.044179518,0.86771734
1354.24,0.81922831,0.045576433,0.85437113
1354.34,0.87560432,0.046856226,0.85109795
1354.44,0.92299094,0.047963956,0.86216048
1354.53,0.95931288,0.049203129,0.87322537
1354.63,1.012743,0.051745124,0.88429216
1354.73,0.96241162,0.050282307,0.88511678
1354.82,0.96322516,0.050439741,0.8833296
1354.92,0.94928827,0.049779635,0.8815421
1355.02,0.91967516,0.048426713,0.87522079
1355.11,0.90991012,0.047875029,0.84883046
1355.21,0.84501498,0.04642497,0.82240175
1355.31,0.88048783,0.047172271,0.79600094
1355.41,0.91523436,0.047980139,0.79650905
1355.5,0.86152468,0.046849615,0.81759816
1355.6,0.83914803,0.046334554,0.83866494
1355.7,0.95211188,0.048784884,0.85973595
1355.79,0.82512336,0.045979279,0.81500505
1355.89,0.90981628,0.048030622,0.76707211
1355.99,0.89511604,0.049152167,0.71906928
1356.08,0.88950366,0.049417098,0.69336197
1356.18,0.93784637,0.050782629,0.74000135
1356.28,0.87916557,0.049061139,0.78664983
1356.37,0.85922894,0.047749825,0.83330785
1356.47,0.89151299,0.047682676,0.85285771
1356.57,0.91456892,0.04810847,0.85581945
1356.66,0.85367544,0.046746554,0.858782
1356.76,0.87981409,0.047351434,0.86137444
1356.86,0.74577343,0.044238877,0.81445151
1356.95,0.81919369,0.045977937,0.76740071
1357.05,0.78749502,0.045195069,0.72045881
1357.15,0.89515966,0.04772513,0.70993888
1357.24,0.84263071,0.0465712,0.75627677
1357.34,0.85376002,0.046814968,0.80262388
1357.44,0.90926622,0.047991533,0.84909737
1357.54,0.88071067,0.047429655,0.84493008
1357.63,0.9023943,0.047962025,0.82634576
1357.73,0.86562103,0.047141252,0.80778122
1357.83,0.83799369,0.046510015,0.79568897
1357.92,0.83018756,0.046302889,0.81768137
1358.02,0.84153741,0.046632705,0.83970607
1358.12,0.84676393,0.046713507,0.86173513
1358.21,0.91153017,0.048247306,0.86601651
1358.31,0.95568908,0.049186644,0.84816368
1358.41,0.91505151,0.048282381,0.8302846
1358.5,0.88468698,0.047581571,0.81242479
1358.6,0.91214792,0.048231948,0.8194448
1358.7,0.88307329,0.047525491,0.83164957
1358.79,0.97794421,0.049664799,0.84387218
1358.89,0.94337095,0.048924641,0.84582882
1358.99,0.91467966,0.04830056,0.81020827
1359.08,0.80164342,0.045717043,0.77458047
1359.18,0.88954236,0.047734553,0.73899046
1359.28,0.89668036,0.047907455,0.74884933
1359.37,0.99718277,0.050132146,0.78925002
1359.47,0.88032505,0.047495673,0.82976086
1359.57,0.9849334,0.049915918,0.87017754
1359.67,0.99349976,0.050090926,0.8648846
1359.76,0.99109069,0.050019534,0.85894016
1359.86,0.92847005,0.048673763,0.8529941
1359.96,0.93669456,0.048838467,0.85071856
1360.05,0.9448789,0.049104494,0.8585615
